id,category,latitude,longitude,heading
150,gps,51.04525553883333,3.682777124833333,206.5552
151,gps,51.04525432716667,3.682776499,206.5552
152,gps,51.04525432716667,3.682776499,206.5552
153,gps,51.04525432716667,3.682776499,206.8024
154,gps,51.045253286833336,3.682775787333333,206.8024
155,gps,51.045253286833336,3.682775787333333,206.8024
156,gps,51.045253286833336,3.682775787333333,206.8882
157,gps,51.045252248,3.6827750771666667,206.8882
158,gps,51.045252248,3.6827750771666667,206.8882
159,gps,51.045252248,3.6827750771666667,207.0241
160,gps,51.045251192,3.6827744285,207.0241
161,gps,51.045251192,3.6827744285,207.0241
162,gps,51.045251192,3.6827744285,207.0019
163,gps,51.045250192333334,3.6827737613333333,207.0019
164,gps,51.045250192333334,3.6827737613333333,207.0019
165,gps,51.045250192333334,3.6827737613333333,207.0727
166,gps,51.045249180666666,3.682773113166667,207.0727
167,gps,51.045249180666666,3.682773113166667,207.0727
168,gps,51.045249180666666,3.682773113166667,207.1734
169,gps,51.045248209,3.682772438833333,207.1734
170,gps,51.045248209,3.682772438833333,207.1734
171,gps,51.045248209,3.682772438833333,207.2384
172,gps,51.04524724866667,3.6827718078333334,207.2384
173,gps,51.04524724866667,3.6827718078333334,207.2384
174,gps,51.04524724866667,3.6827718078333334,207.4079
175,gps,51.045246223166664,3.682771289833333,207.4079
176,gps,51.045246223166664,3.682771289833333,207.4079
177,gps,51.045246223166664,3.682771289833333,208.5078
178,gps,51.045244997833336,3.682770843166667,208.5078
179,gps,51.045244997833336,3.682770843166667,208.5078
180,gps,51.045244997833336,3.682770843166667,210.0292
181,gps,51.0452435055,3.682770499666667,210.0292
182,gps,51.0452435055,3.682770499666667,210.0292
183,gps,51.0452435055,3.682770499666667,213.1516
184,gps,51.04524179683333,3.682770168833333,213.1516
185,gps,51.04524179683333,3.682770168833333,213.1516
186,gps,51.04524179683333,3.682770168833333,217.2311
187,gps,51.0452400485,3.682769466,217.2311
188,gps,51.0452400485,3.682769466,217.2311
189,gps,51.0452400485,3.682769466,221.3182
190,gps,51.04523813283333,3.6827685601666666,221.3182
191,gps,51.04523813283333,3.6827685601666666,221.3182
192,gps,51.04523813283333,3.6827685601666666,225.0613
193,gps,51.04523611683334,3.6827673813333335,225.0613
194,gps,51.04523611683334,3.6827673813333335,225.0613
195,gps,51.04523611683334,3.6827673813333335,228.7368
196,gps,51.04523401033333,3.682766007166667,228.7368
197,gps,51.04523401033333,3.682766007166667,228.7368
198,gps,51.04523401033333,3.682766007166667,232.6376
199,gps,51.0452319395,3.682764273,232.6376
200,gps,51.0452319395,3.682764273,232.6376
201,gps,51.0452319395,3.682764273,236.1399
202,gps,51.04522980266667,3.6827623513333334,236.1399
203,gps,51.04522980266667,3.6827623513333334,236.1399
204,gps,51.04522980266667,3.6827623513333334,239.8266
205,gps,51.045227776833336,3.6827601436666666,239.8266
206,gps,51.045227776833336,3.6827601436666666,239.8266
207,gps,51.045227776833336,3.6827601436666666,243.3736
208,gps,51.04522574766667,3.6827577028333334,243.3736
209,gps,51.04522574766667,3.6827577028333334,243.3736
210,gps,51.04522574766667,3.6827577028333334,246.8941
211,gps,51.045223732833335,3.6827550403333333,246.8941
212,gps,51.045223732833335,3.6827550403333333,246.8941
213,gps,51.045223732833335,3.6827550403333333,250.2403
214,gps,51.04522176183333,3.6827521671666665,250.2403
215,gps,51.04522176183333,3.6827521671666665,250.2403
216,gps,51.04522176183333,3.6827521671666665,253.8586
217,gps,51.045219948,3.682748995,253.8586
218,gps,51.045219948,3.682748995,253.8586
219,gps,51.045219948,3.682748995,257.2648
220,gps,51.045218237,3.6827457023333334,257.2648
221,gps,51.045218237,3.6827457023333334,257.2648
222,gps,51.045218237,3.6827457023333334,260.6649
223,gps,51.04521648833333,3.6827422495,260.6649
224,gps,51.04521648833333,3.6827422495,260.6649
225,gps,51.04521648833333,3.6827422495,263.8941
226,gps,51.04521498733333,3.6827386051666666,263.8941
227,gps,51.04521498733333,3.6827386051666666,263.8941
228,gps,51.04521498733333,3.6827386051666666,267.1187
229,gps,51.0452134855,3.6827348408333336,267.1187
230,gps,51.0452134855,3.6827348408333336,267.1187
231,gps,51.0452134855,3.6827348408333336,270.5618
232,gps,51.04521218833333,3.6827308888333334,270.5618
233,gps,51.04521218833333,3.6827308888333334,270.5618
234,gps,51.04521218833333,3.6827308888333334,273.7432
235,gps,51.04521101866667,3.6827268965,273.7432
236,gps,51.04521101866667,3.6827268965,273.7432
237,gps,51.04521101866667,3.6827268965,276.913
238,gps,51.045209998333334,3.6827226918333333,276.913
239,gps,51.045209998333334,3.6827226918333333,276.913
240,gps,51.045209998333334,3.6827226918333333,280.3436
241,gps,51.04520932383333,3.6827184366666668,280.3436
242,gps,51.04520932383333,3.6827184366666668,280.3436
243,gps,51.04520932383333,3.6827184366666668,281.6066
244,gps,51.04520895783333,3.6827141853333334,281.6066
245,gps,51.04520895783333,3.6827141853333334,281.6066
246,gps,51.04520895783333,3.6827141853333334,281.7048
247,gps,51.04520893983333,3.6827098646666667,281.7048
248,gps,51.04520893983333,3.6827098646666667,281.7048
249,gps,51.04520893983333,3.6827098646666667,280.3427
250,gps,51.04520906616667,3.682705529333333,280.3427
251,gps,51.04520906616667,3.682705529333333,280.3427
252,gps,51.04520906616667,3.682705529333333,277.7228
253,gps,51.04520942933333,3.6827010854999997,277.7228
254,gps,51.04520942933333,3.6827010854999997,277.7228
255,gps,51.04520942933333,3.6827010854999997,273.8049
256,gps,51.04520996483333,3.682696556333333,273.8049
257,gps,51.04520996483333,3.682696556333333,273.8049
258,gps,51.04520996483333,3.682696556333333,268.8211
259,gps,51.045210624666666,3.6826918996666667,268.8211
260,gps,51.045210624666666,3.6826918996666667,268.8211
261,gps,51.045210624666666,3.6826918996666667,261.7842
262,gps,51.0452114325,3.6826870755,261.7842
263,gps,51.0452114325,3.6826870755,261.7842
264,gps,51.0452114325,3.6826870755,253.015
265,gps,51.0452119705,3.682682101166667,253.015
266,gps,51.0452119705,3.682682101166667,253.015
267,gps,51.0452119705,3.682682101166667,245.1171
268,gps,51.04521192083333,3.682677222166667,245.1171
269,gps,51.04521192083333,3.682677222166667,245.1171
270,gps,51.04521192083333,3.682677222166667,239.9758
271,gps,51.04521140316667,3.682672584666667,239.9758
272,gps,51.04521140316667,3.682672584666667,239.9758
273,gps,51.04521140316667,3.682672584666667,237.1933
274,gps,51.045210656,3.6826680101666667,237.1933
275,gps,51.045210656,3.6826680101666667,237.1933
276,gps,51.045210656,3.6826680101666667,235.6678
277,gps,51.0452096175,3.6826636351666666,235.6678
278,gps,51.0452096175,3.6826636351666666,235.6678
279,gps,51.0452096175,3.6826636351666666,234.8429
280,gps,51.0452085605,3.6826592186666667,234.8429
281,gps,51.0452085605,3.6826592186666667,234.8429
282,gps,51.0452085605,3.6826592186666667,233.9705
283,gps,51.04520741183333,3.6826548201666665,233.9705
284,gps,51.04520741183333,3.6826548201666665,233.9705
285,gps,51.04520741183333,3.6826548201666665,233.0209
286,gps,51.04520616283333,3.6826504545,233.0209
287,gps,51.04520616283333,3.6826504545,233.0209
288,gps,51.04520616283333,3.6826504545,231.9531
289,gps,51.04520470766667,3.6826462115,231.9531
290,gps,51.04520470766667,3.6826462115,231.9531
291,gps,51.04520470766667,3.6826462115,231.1575
0,camera,51.04519747640681,3.682630905069203,0.0
1,camera,51.04520049964693,3.682629037860224,0.0
